1, 0.000000
2, 0.000000
3, 0.000000
4, 0.000000
5, 0.000000
6, 0.000000
7, 0.000000
8, 0.000000
9, 0.000000
10, 0.000000
11, 0.000000
12, 0.000000
13, 0.000000
14, 0.000000
15, 0.000000
16, 0.000000
17, 0.000000
18, 0.000000
19, 0.000000
20, 0.000000
21, 0.000000
22, 0.000000
23, 0.000000
24, 0.000000
25, 0.000000
26, 0.000000
27, 0.000000
28, 0.000000
29, 0.000000
30, 0.000000
31, 0.000000
32, 0.000000
33, 0.000000
34, 0.000000
35, 0.000000
36, 0.000000
37, 0.000000
38, 0.000000
39, 0.000000
40, 0.000000
41, 0.000000
42, 0.000000
43, 0.000000
44, 0.000000
45, 0.000000
46, 0.000000
47, 0.000000
48, 0.000000
49, 0.000000
50, 0.000000
51, 0.000000
52, 0.000000
53, 0.000000
54, 0.000000
55, 0.000000
56, 0.000000
57, 0.000000
58, 0.000000
59, 0.000000
60, 0.000000
61, 0.000000
62, 0.000000
63, 0.000000
64, 0.000000
65, 0.000000
66, 0.000000
67, 0.000000
68, 0.000000
69, 0.000000
70, 0.000000
71, 0.000000
72, 0.000000
73, 0.000039
74, 0.000000
75, 0.000000
76, 0.000000
77, 0.000000
78, 0.000000
79, 0.000000
80, 0.000000
81, 0.000000
82, 0.000029
83, 0.000000
84, 0.000000
85, 0.000000
86, 0.000000
87, 0.000000
88, 0.000000
89, 0.000021
90, 0.000000
91, 0.000000
92, 0.000000
93, 0.000000
94, 0.000019
95, 0.000000
96, 0.000000
97, 0.000000
98, 0.000000
99, 0.000016
100, 0.000000
101, 0.000000
102, 0.000000
103, 0.000014
104, 0.000000
105, 0.000000
106, 0.000000
107, 0.000013
108, 0.000000
109, 0.000000
110, 0.000000
111, 0.000000
112, 0.000000
113, 0.000000
114, 0.000010
115, 0.000000
116, 0.000000
117, 0.000010
118, 0.000000
119, 0.000009
120, 0.000000
121, 0.000000
122, 0.000009
123, 0.000000
124, 0.000008
125, 0.000000
126, 0.000007
127, 0.000000
128, 0.000008
129, 0.000000
130, 0.000007
131, 0.000000
132, 0.000007
133, 0.000000
134, 0.000007
135, 0.000000
136, 0.000006
137, 0.000000
138, 0.000006
139, 0.000000
140, 0.000000
141, 0.000005
142, 0.000006
143, 0.000000
144, 0.000005
145, 0.000005
146, 0.000000
147, 0.000005
148, 0.000005
149, 0.000000
150, 0.000000
151, 0.000005
152, 0.000004
153, 0.000004
154, 0.000000
155, 0.000004
156, 0.000004
157, 0.000004
158, 0.000004
159, 0.000004
160, 0.000000
161, 0.000004
162, 0.000004
163, 0.000004
164, 0.000003
165, 0.000004
166, 0.000003
167, 0.000003
168, 0.000003
169, 0.000003
170, 0.000003
171, 0.000003
172, 0.000003
173, 0.000003
174, 0.000003
175, 0.000003
176, 0.000003
177, 0.000003
178, 0.000003
179, 0.000003
180, 0.000003
181, 0.000005
182, 0.000003
183, 0.000002
184, 0.000005
185, 0.000003
186, 0.000005
187, 0.000002
188, 0.000002
189, 0.000005
190, 0.000002
191, 0.000005
192, 0.000002
193, 0.000004
194, 0.000002
195, 0.000004
196, 0.000004
197, 0.000003
198, 0.000002
199, 0.000004
200, 0.000004
201, 0.000002
202, 0.000005
203, 0.000003
204, 0.000002
205, 0.000004
206, 0.000004
207, 0.000003
208, 0.000003
209, 0.000003
210, 0.000003
211, 0.000003
212, 0.000003
213, 0.000003
214, 0.000003
215, 0.000003
216, 0.000003
217, 0.000005
218, 0.000003
219, 0.000003
220, 0.000004
221, 0.000003
222, 0.000003
223, 0.000004
224, 0.000003
225, 0.000004
226, 0.000004
227, 0.000003
228, 0.000004
229, 0.000004
230, 0.000003
231, 0.000004
232, 0.000004
233, 0.000002
234, 0.000004
235, 0.000004
236, 0.000004
237, 0.000003
238, 0.000003
239, 0.000003
240, 0.000002
241, 0.000002
242, 0.000003
243, 0.000003
244, 0.000004
245, 0.000003
246, 0.000003
247, 0.000003
248, 0.000003
249, 0.000003
250, 0.000003
251, 0.000003
252, 0.000003
253, 0.000004
254, 0.000003
255, 0.000004
256, 0.000003
257, 0.000004
258, 0.000003
259, 0.000004
260, 0.000004
261, 0.000004
262, 0.000003
263, 0.000003
264, 0.000003
265, 0.000003
266, 0.000003
267, 0.000003
268, 0.000003
269, 0.000003
270, 0.000003
271, 0.000003
272, 0.000003
273, 0.000003
274, 0.000004
275, 0.000003
276, 0.000003
277, 0.000004
278, 0.000003
279, 0.000004
280, 0.000003
281, 0.000004
282, 0.000003
283, 0.000003
284, 0.000003
285, 0.000003
286, 0.000003
287, 0.000003
288, 0.000003
289, 0.000003
290, 0.000003
291, 0.000003
292, 0.000004
293, 0.000003
294, 0.000004
295, 0.000003
296, 0.000003
297, 0.000003
298, 0.000004
299, 0.000004
300, 0.000003
301, 0.000003
302, 0.000003
303, 0.000003
304, 0.000003
305, 0.000003
306, 0.000003
307, 0.000003
308, 0.000003
309, 0.000003
310, 0.000003
311, 0.000004
312, 0.000003
313, 0.000004
314, 0.000003
315, 0.000003
316, 0.000003
317, 0.000003
318, 0.000003
319, 0.000003
320, 0.000003
321, 0.000003
322, 0.000003
323, 0.000003
324, 0.000003
325, 0.000003
326, 0.000004
327, 0.000003
328, 0.000003
329, 0.000004
330, 0.000003
331, 0.000003
332, 0.000003
333, 0.000003
334, 0.000003
335, 0.000003
336, 0.000003
337, 0.000003
338, 0.000003
339, 0.000003
340, 0.000003
341, 0.000003
342, 0.000004
343, 0.000003
344, 0.000004
345, 0.000003
346, 0.000003
347, 0.000003
348, 0.000003
349, 0.000003
350, 0.000003
351, 0.000003
352, 0.000003
353, 0.000003
354, 0.000004
355, 0.000003
356, 0.000003
357, 0.000003
358, 0.000003
359, 0.000003
360, 0.000003
361, 0.000003
362, 0.000003
363, 0.000003
364, 0.000003
365, 0.000003
366, 0.000004
367, 0.000003
368, 0.000003
369, 0.000003
370, 0.000003
371, 0.000004
372, 0.000003
373, 0.000003
374, 0.000003
375, 0.000003
376, 0.000003
377, 0.000003
378, 0.000004
379, 0.000003
380, 0.000003
381, 0.000004
382, 0.000003
383, 0.000004
384, 0.000003
385, 0.000003
386, 0.000003
387, 0.000004
388, 0.000003
389, 0.000003
390, 0.000003
391, 0.000003
392, 0.000003
393, 0.000003
394, 0.000003
395, 0.000003
396, 0.000003
397, 0.000003
398, 0.000003
399, 0.000003
400, 0.000003
401, 0.000003
402, 0.000003
403, 0.000003
404, 0.000003
405, 0.000003
406, 0.000003
407, 0.000003
408, 0.000003
409, 0.000003
410, 0.000003
411, 0.000003
412, 0.000003
413, 0.000003
414, 0.000003
415, 0.000003
416, 0.000003
417, 0.000003
418, 0.000003
419, 0.000003
420, 0.000004
421, 0.000003
422, 0.000003
423, 0.000003
424, 0.000003
425, 0.000003
426, 0.000003
427, 0.000003
428, 0.000003
429, 0.000004
430, 0.000004
431, 0.000003
432, 0.000003
433, 0.000003
434, 0.000003
435, 0.000003
436, 0.000003
437, 0.000003
438, 0.000003
439, 0.000003
440, 0.000003
441, 0.000003
442, 0.000003
443, 0.000003
444, 0.000003
445, 0.000003
446, 0.000003
447, 0.000004
448, 0.000003
449, 0.000003
450, 0.000003
451, 0.000003
452, 0.000003
453, 0.000003
454, 0.000003
455, 0.000003
456, 0.000003
457, 0.000004
458, 0.000004
459, 0.000003
460, 0.000003
461, 0.000003
462, 0.000003
463, 0.000003
464, 0.000004
465, 0.000003
466, 0.000003
467, 0.000003
468, 0.000003
469, 0.000003
470, 0.000003
471, 0.000003
472, 0.000003
473, 0.000003
474, 0.000003
475, 0.000003
476, 0.000003
477, 0.000003
478, 0.000003
479, 0.000003
480, 0.000003
481, 0.000003
482, 0.000003
483, 0.000003
484, 0.000003
485, 0.000003
486, 0.000003
487, 0.000003
488, 0.000003
489, 0.000003
490, 0.000003
491, 0.000003
492, 0.000003
493, 0.000003
494, 0.000003
495, 0.000003
496, 0.000003
497, 0.000003
498, 0.000003
499, 0.000003
500, 0.000003
501, 0.000003
502, 0.000003
503, 0.000003
504, 0.000004
505, 0.000003
506, 0.000003
507, 0.000003
508, 0.000003
509, 0.000003
510, 0.000003
511, 0.000003
512, 0.000003
513, 0.000003
514, 0.000003
515, 0.000003
516, 0.000003
517, 0.000003
518, 0.000003
519, 0.000003
520, 0.000003
521, 0.000003
522, 0.000003
523, 0.000003
524, 0.000003
525, 0.000003
526, 0.000003
527, 0.000003
528, 0.000003
529, 0.000003
530, 0.000003
531, 0.000003
532, 0.000003
533, 0.000003
534, 0.000003
535, 0.000003
536, 0.000003
537, 0.000003
538, 0.000003
539, 0.000003
540, 0.000003
541, 0.000003
542, 0.000003
543, 0.000003
544, 0.000003
545, 0.000003
546, 0.000003
547, 0.000003
548, 0.000003
549, 0.000003
550, 0.000003
551, 0.000003
552, 0.000004
553, 0.000003
554, 0.000003
555, 0.000003
556, 0.000003
557, 0.000003
558, 0.000003
559, 0.000003
560, 0.000003
561, 0.000003
562, 0.000003
563, 0.000003
564, 0.000003
565, 0.000003
566, 0.000003
567, 0.000003
568, 0.000003
569, 0.000003
570, 0.000003
571, 0.000003
572, 0.000003
573, 0.000003
574, 0.000003
575, 0.000003
576, 0.000003
577, 0.000003
578, 0.000003
579, 0.000003
580, 0.000003
581, 0.000004
582, 0.000003
583, 0.000003
584, 0.000003
585, 0.000003
586, 0.000003
587, 0.000003
588, 0.000003
589, 0.000004
590, 0.000003
591, 0.000003
592, 0.000003
593, 0.000003
594, 0.000003
595, 0.000003
596, 0.000003
597, 0.000003
598, 0.000004
599, 0.000003
600, 0.000003
601, 0.000003
602, 0.000003
603, 0.000003
604, 0.000003
605, 0.000003
606, 0.000003
607, 0.000003
608, 0.000003
609, 0.000003
610, 0.000004
611, 0.000003
612, 0.000003
613, 0.000003
614, 0.000003
615, 0.000003
616, 0.000003
617, 0.000003
618, 0.000003
619, 0.000003
620, 0.000003
621, 0.000003
622, 0.000003
623, 0.000003
624, 0.000003
625, 0.000003
626, 0.000003
627, 0.000003
628, 0.000003
629, 0.000003
630, 0.000003
631, 0.000003
632, 0.000003
633, 0.000003
634, 0.000003
635, 0.000003
636, 0.000004
637, 0.000003
638, 0.000003
639, 0.000003
640, 0.000003
641, 0.000004
642, 0.000003
643, 0.000003
644, 0.000003
645, 0.000004
646, 0.000003
647, 0.000004
648, 0.000003
649, 0.000003
650, 0.000003
651, 0.000003
652, 0.000003
653, 0.000003
654, 0.000003
655, 0.000003
656, 0.000003
657, 0.000003
658, 0.000003
659, 0.000003
660, 0.000003
661, 0.000003
662, 0.000003
663, 0.000003
664, 0.000003
665, 0.000003
666, 0.000003
667, 0.000003
668, 0.000003
669, 0.000003
670, 0.000003
671, 0.000003
672, 0.000003
673, 0.000003
674, 0.000003
675, 0.000003
676, 0.000003
677, 0.000003
678, 0.000003
679, 0.000003
680, 0.000003
681, 0.000003
682, 0.000003
683, 0.000003
684, 0.000003
685, 0.000003
686, 0.000003
687, 0.000003
688, 0.000003
689, 0.000003
690, 0.000003
691, 0.000003
692, 0.000003
693, 0.000003
694, 0.000003
695, 0.000003
696, 0.000003
697, 0.000003
698, 0.000003
699, 0.000003
700, 0.000003
701, 0.000003
702, 0.000003
703, 0.000003
704, 0.000003
705, 0.000003
706, 0.000003
707, 0.000003
708, 0.000003
709, 0.000003
710, 0.000003
711, 0.000003
712, 0.000003
713, 0.000003
714, 0.000003
715, 0.000003
716, 0.000003
717, 0.000003
718, 0.000003
719, 0.000003
720, 0.000003
721, 0.000003
722, 0.000003
723, 0.000003
724, 0.000003
725, 0.000003
726, 0.000003
727, 0.000003
728, 0.000003
729, 0.000003
730, 0.000003
731, 0.000003
732, 0.000003
733, 0.000003
734, 0.000003
735, 0.000003
736, 0.000003
737, 0.000003
738, 0.000003
739, 0.000003
740, 0.000003
741, 0.000003
742, 0.000003
743, 0.000003
744, 0.000003
745, 0.000003
746, 0.000003
747, 0.000003
748, 0.000003
749, 0.000003
750, 0.000003
751, 0.000003
752, 0.000003
753, 0.000003
754, 0.000003
755, 0.000003
756, 0.000003
757, 0.000003
758, 0.000003
759, 0.000003
760, 0.000003
761, 0.000003
762, 0.000003
763, 0.000003
764, 0.000003
765, 0.000003
766, 0.000003
767, 0.000003
768, 0.000003
769, 0.000003
770, 0.000003
771, 0.000003
772, 0.000003
773, 0.000003
774, 0.000003
775, 0.000003
776, 0.000003
777, 0.000003
778, 0.000003
779, 0.000003
780, 0.000003
781, 0.000003
782, 0.000003
783, 0.000003
784, 0.000003
785, 0.000003
786, 0.000003
787, 0.000003
788, 0.000003
789, 0.000003
790, 0.000003
791, 0.000003
792, 0.000003
793, 0.000003
794, 0.000003
795, 0.000003
796, 0.000003
797, 0.000003
798, 0.000003
799, 0.000003
